Municipios;Sexo;Periodo;Total
17103 Maçanet de la Selva;Total;2014;6.963
17103 Maçanet de la Selva;Total;2013;7.202
17103 Maçanet de la Selva;Total;2012;7.175
17103 Maçanet de la Selva;Total;2011;7.099
17103 Maçanet de la Selva;Total;2010;7.020
17103 Maçanet de la Selva;Total;2009;6.871
17103 Maçanet de la Selva;Total;2008;6.611
17103 Maçanet de la Selva;Total;2007;6.254
17103 Maçanet de la Selva;Total;2006;5.712
17103 Maçanet de la Selva;Total;2005;5.354
17103 Maçanet de la Selva;Total;2004;4.913
17103 Maçanet de la Selva;Total;2003;4.524
17103 Maçanet de la Selva;Total;2002;4.194
17103 Maçanet de la Selva;Total;2001;3.973
17103 Maçanet de la Selva;Total;2000;3.814
17103 Maçanet de la Selva;Total;1999;3.672
17103 Maçanet de la Selva;Total;1998;3.472
17103 Maçanet de la Selva;Total;1997;""
17103 Maçanet de la Selva;Total;1996;3.263
17103 Maçanet de la Selva;Hombres;2025;4.166
17103 Maçanet de la Selva;Hombres;2024;4.113
17103 Maçanet de la Selva;Hombres;2023;4.035
17103 Maçanet de la Selva;Hombres;2022;3.915
17103 Maçanet de la Selva;Hombres;2021;3.796
17103 Maçanet de la Selva;Hombres;2020;3.636
17103 Maçanet de la Selva;Hombres;2019;3.598
17103 Maçanet de la Selva;Hombres;2018;3.561
17103 Maçanet de la Selva;Hombres;2017;3.530
17103 Maçanet de la Selva;Hombres;2016;3.507
17103 Maçanet de la Selva;Hombres;2015;3.527
17103 Maçanet de la Selva;Hombres;2014;3.567
17103 Maçanet de la Selva;Hombres;2013;3.675
17103 Maçanet de la Selva;Hombres;2012;3.693
17103 Maçanet de la Selva;Hombres;2011;3.653
17103 Maçanet de la Selva;Hombres;2010;3.619
17103 Maçanet de la Selva;Hombres;2009;3.553
17103 Maçanet de la Selva;Hombres;2008;3.446
17103 Maçanet de la Selva;Hombres;2007;3.225
17103 Maçanet de la Selva;Hombres;2006;2.925
17103 Maçanet de la Selva;Hombres;2005;2.765
17103 Maçanet de la Selva;Hombres;2004;2.532
17103 Maçanet de la Selva;Hombres;2003;2.308
17103 Maçanet de la Selva;Hombres;2002;2.148
17103 Maçanet de la Selva;Hombres;2001;2.034
17103 Maçanet de la Selva;Hombres;2000;1.953
17103 Maçanet de la Selva;Hombres;1999;1.880
17103 Maçanet de la Selva;Hombres;1998;1.763
17103 Maçanet de la Selva;Hombres;1997;""
17103 Maçanet de la Selva;Hombres;1996;1.652
17103 Maçanet de la Selva;Mujeres;2025;3.905
17103 Maçanet de la Selva;Mujeres;2024;3.849
17103 Maçanet de la Selva;Mujeres;2023;3.788
17103 Maçanet de la Selva;Mujeres;2022;3.657
17103 Maçanet de la Selva;Mujeres;2021;3.553
17103 Maçanet de la Selva;Mujeres;2020;3.430
17103 Maçanet de la Selva;Mujeres;2019;3.408
17103 Maçanet de la Selva;Mujeres;2018;3.358
17103 Maçanet de la Selva;Mujeres;2017;3.292
17103 Maçanet de la Selva;Mujeres;2016;3.312
17103 Maçanet de la Selva;Mujeres;2015;3.360
17103 Maçanet de la Selva;Mujeres;2014;3.396
17103 Maçanet de la Selva;Mujeres;2013;3.527
17103 Maçanet de la Selva;Mujeres;2012;3.482
17103 Maçanet de la Selva;Mujeres;2011;3.446
17103 Maçanet de la Selva;Mujeres;2010;3.401
17103 Maçanet de la Selva;Mujeres;2009;3.318
17103 Maçanet de la Selva;Mujeres;2008;3.165
17103 Maçanet de la Selva;Mujeres;2007;3.029
17103 Maçanet de la Selva;Mujeres;2006;2.787
17103 Maçanet de la Selva;Mujeres;2005;2.589
17103 Maçanet de la Selva;Mujeres;2004;2.381
17103 Maçanet de la Selva;Mujeres;2003;2.216
17103 Maçanet de la Selva;Mujeres;2002;2.046
17103 Maçanet de la Selva;Mujeres;2001;1.939
17103 Maçanet de la Selva;Mujeres;2000;1.861
17103 Maçanet de la Selva;Mujeres;1999;1.792
17103 Maçanet de la Selva;Mujeres;1998;1.709
17103 Maçanet de la Selva;Mujeres;1997;""
17103 Maçanet de la Selva;Mujeres;1996;1.611
17099 Meranges;Total;2025;111
17099 Meranges;Total;2024;112
17099 Meranges;Total;2023;114
17099 Meranges;Total;2022;111
17099 Meranges;Total;2021;97
17099 Meranges;Total;2020;100
17099 Meranges;Total;2019;104
17099 Meranges;Total;2018;98
17099 Meranges;Total;2017;99
17099 Meranges;Total;2016;99
17099 Meranges;Total;2015;100
17099 Meranges;Total;2014;94
17099 Meranges;Total;2013;100
17099 Meranges;Total;2012;91
17099 Meranges;Total;2011;96
17099 Meranges;Total;2010;89
17099 Meranges;Total;2009;93
17099 Meranges;Total;2008;83
17099 Meranges;Total;2007;87
17099 Meranges;Total;2006;86
17099 Meranges;Total;2005;88
17099 Meranges;Total;2004;85
17099 Meranges;Total;2003;81
17099 Meranges;Total;2002;80
17099 Meranges;Total;2001;83
17099 Meranges;Total;2000;83
17099 Meranges;Total;1999;80
17099 Meranges;Total;1998;73
17099 Meranges;Total;1997;""
17099 Meranges;Total;1996;70
17099 Meranges;Hombres;2025;60
17099 Meranges;Hombres;2024;63
17099 Meranges;Hombres;2023;63
17099 Meranges;Hombres;2022;61
17099 Meranges;Hombres;2021;53
17099 Meranges;Hombres;2020;55
17099 Meranges;Hombres;2019;58
17099 Meranges;Hombres;2018;58
17099 Meranges;Hombres;2017;61
17099 Meranges;Hombres;2016;59
17099 Meranges;Hombres;2015;58
17099 Meranges;Hombres;2014;53
17099 Meranges;Hombres;2013;56
17099 Meranges;Hombres;2012;51
17099 Meranges;Hombres;2011;54
17099 Meranges;Hombres;2010;50
17099 Meranges;Hombres;2009;53
17099 Meranges;Hombres;2008;51
17099 Meranges;Hombres;2007;55
17099 Meranges;Hombres;2006;53
17099 Meranges;Hombres;2005;54
17099 Meranges;Hombres;2004;54
17099 Meranges;Hombres;2003;50
17099 Meranges;Hombres;2002;50
17099 Meranges;Hombres;2001;50
17099 Meranges;Hombres;2000;49
17099 Meranges;Hombres;1999;47
17099 Meranges;Hombres;1998;43
17099 Meranges;Hombres;1997;""
17099 Meranges;Hombres;1996;41
17099 Meranges;Mujeres;2025;51
17099 Meranges;Mujeres;2024;49
17099 Meranges;Mujeres;2023;51
17099 Meranges;Mujeres;2022;50
17099 Meranges;Mujeres;2021;44
17099 Meranges;Mujeres;2020;45
17099 Meranges;Mujeres;2019;46
17099 Meranges;Mujeres;2018;40
17099 Meranges;Mujeres;2017;38
17099 Meranges;Mujeres;2016;40
17099 Meranges;Mujeres;2015;42
17099 Meranges;Mujeres;2014;41
17099 Meranges;Mujeres;2013;44
17099 Meranges;Mujeres;2012;40
17099 Meranges;Mujeres;2011;42
17099 Meranges;Mujeres;2010;39
17099 Meranges;Mujeres;2009;40
17099 Meranges;Mujeres;2008;32
17099 Meranges;Mujeres;2007;32
17099 Meranges;Mujeres;2006;33
17099 Meranges;Mujeres;2005;34
17099 Meranges;Mujeres;2004;31
17099 Meranges;Mujeres;2003;31
17099 Meranges;Mujeres;2002;30
17099 Meranges;Mujeres;2001;33
17099 Meranges;Mujeres;2000;34
17099 Meranges;Mujeres;1999;33
17099 Meranges;Mujeres;1998;30
17099 Meranges;Mujeres;1997;""
17099 Meranges;Mujeres;1996;29
17105 Mieres;Total;2025;369
17105 Mieres;Total;2024;349
17105 Mieres;Total;2023;353
17105 Mieres;Total;2022;341
17105 Mieres;Total;2021;349
17105 Mieres;Total;2020;345
17105 Mieres;Total;2019;318
17105 Mieres;Total;2018;312
17105 Mieres;Total;2017;318
17105 Mieres;Total;2016;317
17105 Mieres;Total;2015;330
17105 Mieres;Total;2014;326
17105 Mieres;Total;2013;337
17105 Mieres;Total;2012;333
17105 Mieres;Total;2011;335
17105 Mieres;Total;2010;330
17105 Mieres;Total;2009;344
17105 Mieres;Total;2008;346
17105 Mieres;Total;2007;320
17105 Mieres;Total;2006;331
17105 Mieres;Total;2005;352
17105 Mieres;Total;2004;356
17105 Mieres;Total;2003;347
17105 Mieres;Total;2002;333
17105 Mieres;Total;2001;333
17105 Mieres;Total;2000;336
17105 Mieres;Total;1999;334
17105 Mieres;Total;1998;318
17105 Mieres;Total;1997;""
17105 Mieres;Total;1996;300
17105 Mieres;Hombres;2025;189
17105 Mieres;Hombres;2024;178
17105 Mieres;Hombres;2023;174
17105 Mieres;Hombres;2022;174
17105 Mieres;Hombres;2021;178
17105 Mieres;Hombres;2020;176
17105 Mieres;Hombres;2019;160
17105 Mieres;Hombres;2018;159
17105 Mieres;Hombres;2017;162
17105 Mieres;Hombres;2016;161
17105 Mieres;Hombres;2015;169
17105 Mieres;Hombres;2014;165
17105 Mieres;Hombres;2013;173
17105 Mieres;Hombres;2012;174
17105 Mieres;Hombres;2011;172
17105 Mieres;Hombres;2010;171
17105 Mieres;Hombres;2009;175
17105 Mieres;Hombres;2008;181
17105 Mieres;Hombres;2007;172
17105 Mieres;Hombres;2006;175
17105 Mieres;Hombres;2005;183
17105 Mieres;Hombres;2004;184
17105 Mieres;Hombres;2003;181
17105 Mieres;Hombres;2002;171
17105 Mieres;Hombres;2001;173
17105 Mieres;Hombres;2000;163
17105 Mieres;Hombres;1999;171
17105 Mieres;Hombres;1998;166
17105 Mieres;Hombres;1997;""
17105 Mieres;Hombres;1996;156
17105 Mieres;Mujeres;2025;180
17105 Mieres;Mujeres;2024;171
17105 Mieres;Mujeres;2023;179
17105 Mieres;Mujeres;2022;167
17105 Mieres;Mujeres;2021;171
17105 Mieres;Mujeres;2020;169
17105 Mieres;Mujeres;2019;158
17105 Mieres;Mujeres;2018;153
17105 Mieres;Mujeres;2017;156
17105 Mieres;Mujeres;2016;156
17105 Mieres;Mujeres;2015;161
17105 Mieres;Mujeres;2014;161
17105 Mieres;Mujeres;2013;164
17105 Mieres;Mujeres;2012;159
17105 Mieres;Mujeres;2011;163
17105 Mieres;Mujeres;2010;159
17105 Mieres;Mujeres;2009;169
17105 Mieres;Mujeres;2008;165
17105 Mieres;Mujeres;2007;148
17105 Mieres;Mujeres;2006;156
17105 Mieres;Mujeres;2005;169
17105 Mieres;Mujeres;2004;172
17105 Mieres;Mujeres;2003;166
17105 Mieres;Mujeres;2002;162
17105 Mieres;Mujeres;2001;160
17105 Mieres;Mujeres;2000;173
17105 Mieres;Mujeres;1999;163
17105 Mieres;Mujeres;1998;152
17105 Mieres;Mujeres;1997;""
17105 Mieres;Mujeres;1996;144
17106 Mollet de Peralada;Total;2025;202
17106 Mollet de Peralada;Total;2024;215
17106 Mollet de Peralada;Total;2023;215
17106 Mollet de Peralada;Total;2022;202
17106 Mollet de Peralada;Total;2021;197
17106 Mollet de Peralada;Total;2020;198
17106 Mollet de Peralada;Total;2019;189
17106 Mollet de Peralada;Total;2018;190
17106 Mollet de Peralada;Total;2017;186
17106 Mollet de Peralada;Total;2016;180
17106 Mollet de Peralada;Total;2015;180
17106 Mollet de Peralada;Total;2014;182
17106 Mollet de Peralada;Total;2013;174
17106 Mollet de Peralada;Total;2012;180
17106 Mollet de Peralada;Total;2011;178
17106 Mollet de Peralada;Total;2010;170
17106 Mollet de Peralada;Total;2009;174
17106 Mollet de Peralada;Total;2008;171
17106 Mollet de Peralada;Total;2007;174
17106 Mollet de Peralada;Total;2006;172
17106 Mollet de Peralada;Total;2005;175
17106 Mollet de Peralada;Total;2004;174
17106 Mollet de Peralada;Total;2003;172
17106 Mollet de Peralada;Total;2002;190
17106 Mollet de Peralada;Total;2001;187
17106 Mollet de Peralada;Total;2000;189
17106 Mollet de Peralada;Total;1999;184
17106 Mollet de Peralada;Total;1998;180
17106 Mollet de Peralada;Total;1997;""
17106 Mollet de Peralada;Total;1996;183
17106 Mollet de Peralada;Hombres;2025;104
17106 Mollet de Peralada;Hombres;2024;112
17106 Mollet de Peralada;Hombres;2023;112
17106 Mollet de Peralada;Hombres;2022;104
17106 Mollet de Peralada;Hombres;2021;106
17106 Mollet de Peralada;Hombres;2020;104
17106 Mollet de Peralada;Hombres;2019;96
17106 Mollet de Peralada;Hombres;2018;98
17106 Mollet de Peralada;Hombres;2017;98
17106 Mollet de Peralada;Hombres;2016;98
17106 Mollet de Peralada;Hombres;2015;95
17106 Mollet de Peralada;Hombres;2014;96
17106 Mollet de Peralada;Hombres;2013;91
17106 Mollet de Peralada;Hombres;2012;91
17106 Mollet de Peralada;Hombres;2011;87
17106 Mollet de Peralada;Hombres;2010;86
17106 Mollet de Peralada;Hombres;2009;89
17106 Mollet de Peralada;Hombres;2008;86
17106 Mollet de Peralada;Hombres;2007;87
17106 Mollet de Peralada;Hombres;2006;85
17106 Mollet de Peralada;Hombres;2005;87
17106 Mollet de Peralada;Hombres;2004;90
17106 Mollet de Peralada;Hombres;2003;90
17106 Mollet de Peralada;Hombres;2002;100
17106 Mollet de Peralada;Hombres;2001;101
17106 Mollet de Peralada;Hombres;2000;104
17106 Mollet de Peralada;Hombres;1999;100
17106 Mollet de Peralada;Hombres;1998;98
17106 Mollet de Peralada;Hombres;1997;""
17106 Mollet de Peralada;Hombres;1996;97
17106 Mollet de Peralada;Mujeres;2025;98
17106 Mollet de Peralada;Mujeres;2024;103
17106 Mollet de Peralada;Mujeres;2023;103
17106 Mollet de Peralada;Mujeres;2022;98
17106 Mollet de Peralada;Mujeres;2021;91
17106 Mollet de Peralada;Mujeres;2020;94
17106 Mollet de Peralada;Mujeres;2019;93
17106 Mollet de Peralada;Mujeres;2018;92
17106 Mollet de Peralada;Mujeres;2017;88
17106 Mollet de Peralada;Mujeres;2016;82
17106 Mollet de Peralada;Mujeres;2015;85
17106 Mollet de Peralada;Mujeres;2014;86
17106 Mollet de Peralada;Mujeres;2013;83
17106 Mollet de Peralada;Mujeres;2012;89
17106 Mollet de Peralada;Mujeres;2011;91
17106 Mollet de Peralada;Mujeres;2010;84
17106 Mollet de Peralada;Mujeres;2009;85
17106 Mollet de Peralada;Mujeres;2008;85
17106 Mollet de Peralada;Mujeres;2007;87
17106 Mollet de Peralada;Mujeres;2006;87
17106 Mollet de Peralada;Mujeres;2005;88
17106 Mollet de Peralada;Mujeres;2004;84
17106 Mollet de Peralada;Mujeres;2003;82
17106 Mollet de Peralada;Mujeres;2002;90
17106 Mollet de Peralada;Mujeres;2001;86
17106 Mollet de Peralada;Mujeres;2000;85
17106 Mollet de Peralada;Mujeres;1999;84
17106 Mollet de Peralada;Mujeres;1998;82
17106 Mollet de Peralada;Mujeres;1997;""
17106 Mollet de Peralada;Mujeres;1996;86
17107 Molló;Total;2025;351
17107 Molló;Total;2024;374
17107 Molló;Total;2023;376
17107 Molló;Total;2022;365
17107 Molló;Total;2021;347
17107 Molló;Total;2020;336
17107 Molló;Total;2019;337
17107 Molló;Total;2018;328
17107 Molló;Total;2017;342
17107 Molló;Total;2016;335
17107 Molló;Total;2015;330
17107 Molló;Total;2014;339
17107 Molló;Total;2013;356
17107 Molló;Total;2012;350
17107 Molló;Total;2011;358
17107 Molló;Total;2010;354
17107 Molló;Total;2009;360
17107 Molló;Total;2008;349
17107 Molló;Total;2007;340
17107 Molló;Total;2006;329
17107 Molló;Total;2005;336
17107 Molló;Total;2004;343
17107 Molló;Total;2003;333
17107 Molló;Total;2002;322
17107 Molló;Total;2001;335
17107 Molló;Total;2000;339
17107 Molló;Total;1999;343
17107 Molló;Total;1998;338
17107 Molló;Total;1997;""
17107 Molló;Total;1996;333
17107 Molló;Hombres;2025;163
17107 Molló;Hombres;2024;176
17107 Molló;Hombres;2023;181
17107 Molló;Hombres;2022;173
17107 Molló;Hombres;2021;167
17107 Molló;Hombres;2020;166
17107 Molló;Hombres;2019;162
17107 Molló;Hombres;2018;159
17107 Molló;Hombres;2017;164
17107 Molló;Hombres;2016;163
17107 Molló;Hombres;2015;160
17107 Molló;Hombres;2014;165
17107 Molló;Hombres;2013;171
17107 Molló;Hombres;2012;171
17107 Molló;Hombres;2011;175
17107 Molló;Hombres;2010;176
17107 Molló;Hombres;2009;179
17107 Molló;Hombres;2008;171
17107 Molló;Hombres;2007;168
17107 Molló;Hombres;2006;165
17107 Molló;Hombres;2005;174
17107 Molló;Hombres;2004;174
17107 Molló;Hombres;2003;167
17107 Molló;Hombres;2002;163
17107 Molló;Hombres;2001;172
17107 Molló;Hombres;2000;174
17107 Molló;Hombres;1999;176
17107 Molló;Hombres;1998;173
17107 Molló;Hombres;1997;""
17107 Molló;Hombres;1996;176
17107 Molló;Mujeres;2025;188
17107 Molló;Mujeres;2024;198
17107 Molló;Mujeres;2023;195
17107 Molló;Mujeres;2022;192
17107 Molló;Mujeres;2021;180
17107 Molló;Mujeres;2020;170
17107 Molló;Mujeres;2019;175
17107 Molló;Mujeres;2018;169
17107 Molló;Mujeres;2017;178
17107 Molló;Mujeres;2016;172
17107 Molló;Mujeres;2015;170
17107 Molló;Mujeres;2014;174
17107 Molló;Mujeres;2013;185
17107 Molló;Mujeres;2012;179
17107 Molló;Mujeres;2011;183
17107 Molló;Mujeres;2010;178
17107 Molló;Mujeres;2009;181
17107 Molló;Mujeres;2008;178
17107 Molló;Mujeres;2007;172
17107 Molló;Mujeres;2006;164
17107 Molló;Mujeres;2005;162
17107 Molló;Mujeres;2004;169
17107 Molló;Mujeres;2003;166
17107 Molló;Mujeres;2002;159
17107 Molló;Mujeres;2001;163
17107 Molló;Mujeres;2000;165
17107 Molló;Mujeres;1999;167
17107 Molló;Mujeres;1998;165
17107 Molló;Mujeres;1997;""
17107 Molló;Mujeres;1996;157
17110 Mont-ras;Total;2025;1.690
17110 Mont-ras;Total;2024;1.690
17110 Mont-ras;Total;2023;1.671
17110 Mont-ras;Total;2022;1.676
17110 Mont-ras;Total;2021;1.672
17110 Mont-ras;Total;2020;1.680
17110 Mont-ras;Total;2019;1.679
17110 Mont-ras;Total;2018;1.691
17110 Mont-ras;Total;2017;1.725
17110 Mont-ras;Total;2016;1.690
17110 Mont-ras;Total;2015;1.710
17110 Mont-ras;Total;2014;1.739
17110 Mont-ras;Total;2013;1.785
17110 Mont-ras;Total;2012;1.818
17110 Mont-ras;Total;2011;1.833
17110 Mont-ras;Total;2010;1.821
17110 Mont-ras;Total;2009;1.847
17110 Mont-ras;Total;2008;1.838
17110 Mont-ras;Total;2007;1.859
17110 Mont-ras;Total;2006;1.841
17110 Mont-ras;Total;2005;1.826
17110 Mont-ras;Total;2004;1.761
17110 Mont-ras;Total;2003;1.749
17110 Mont-ras;Total;2002;1.684
17110 Mont-ras;Total;2001;1.675
17110 Mont-ras;Total;2000;1.644
17110 Mont-ras;Total;1999;1.599
17110 Mont-ras;Total;1998;1.541
17110 Mont-ras;Total;1997;""
17110 Mont-ras;Total;1996;1.500
17110 Mont-ras;Hombres;2025;853
17110 Mont-ras;Hombres;2024;861
17110 Mont-ras;Hombres;2023;844
17110 Mont-ras;Hombres;2022;848
17110 Mont-ras;Hombres;2021;851
17110 Mont-ras;Hombres;2020;851
17110 Mont-ras;Hombres;2019;846
17110 Mont-ras;Hombres;2018;858
17110 Mont-ras;Hombres;2017;871
17110 Mont-ras;Hombres;2016;853
17110 Mont-ras;Hombres;2015;859
17110 Mont-ras;Hombres;2014;867
17110 Mont-ras;Hombres;2013;892
17110 Mont-ras;Hombres;2012;911
17110 Mont-ras;Hombres;2011;927
17110 Mont-ras;Hombres;2010;933
17110 Mont-ras;Hombres;2009;954
17110 Mont-ras;Hombres;2008;956
17110 Mont-ras;Hombres;2007;967
17110 Mont-ras;Hombres;2006;967
17110 Mont-ras;Hombres;2005;961
17110 Mont-ras;Hombres;2004;913
17110 Mont-ras;Hombres;2003;914
17110 Mont-ras;Hombres;2002;881
17110 Mont-ras;Hombres;2001;887
17110 Mont-ras;Hombres;2000;871
17110 Mont-ras;Hombres;1999;850
17110 Mont-ras;Hombres;1998;821
17110 Mont-ras;Hombres;1997;""
17110 Mont-ras;Hombres;1996;789
17110 Mont-ras;Mujeres;2025;837
17110 Mont-ras;Mujeres;2024;829
17110 Mont-ras;Mujeres;2023;827
17110 Mont-ras;Mujeres;2022;828
17110 Mont-ras;Mujeres;2021;821
17110 Mont-ras;Mujeres;2020;829
17110 Mont-ras;Mujeres;2019;833
17110 Mont-ras;Mujeres;2018;833
17110 Mont-ras;Mujeres;2017;854
17110 Mont-ras;Mujeres;2016;837
17110 Mont-ras;Mujeres;2015;851
17110 Mont-ras;Mujeres;2014;872
17110 Mont-ras;Mujeres;2013;893
17110 Mont-ras;Mujeres;2012;907
17110 Mont-ras;Mujeres;2011;906
17110 Mont-ras;Mujeres;2010;888
17110 Mont-ras;Mujeres;2009;893
17110 Mont-ras;Mujeres;2008;882
17110 Mont-ras;Mujeres;2007;892
17110 Mont-ras;Mujeres;2006;874
17110 Mont-ras;Mujeres;2005;865
17110 Mont-ras;Mujeres;2004;848
17110 Mont-ras;Mujeres;2003;835
17110 Mont-ras;Mujeres;2002;803
17110 Mont-ras;Mujeres;2001;788
17110 Mont-ras;Mujeres;2000;773
17110 Mont-ras;Mujeres;1999;749
17110 Mont-ras;Mujeres;1998;720
17110 Mont-ras;Mujeres;1997;""
17110 Mont-ras;Mujeres;1996;711
17109 Montagut i Oix;Total;2025;1.011
17109 Montagut i Oix;Total;2024;1.000
17109 Montagut i Oix;Total;2023;979
17109 Montagut i Oix;Total;2022;958
17109 Montagut i Oix;Total;2021;951
17109 Montagut i Oix;Total;2020;930
17109 Montagut i Oix;Total;2019;916
17109 Montagut i Oix;Total;2018;899
17109 Montagut i Oix;Total;2017;919
17109 Montagut i Oix;Total;2016;929
17109 Montagut i Oix;Total;2015;949
17109 Montagut i Oix;Total;2014;970
17109 Montagut i Oix;Total;2013;957
17109 Montagut i Oix;Total;2012;978
17109 Montagut i Oix;Total;2011;983
17109 Montagut i Oix;Total;2010;989
17109 Montagut i Oix;Total;2009;971
17109 Montagut i Oix;Total;2008;960
17109 Montagut i Oix;Total;2007;940
17109 Montagut i Oix;Total;2006;903
17109 Montagut i Oix;Total;2005;875
17109 Montagut i Oix;Total;2004;858
17109 Montagut i Oix;Total;2003;839
17109 Montagut i Oix;Total;2002;826
17109 Montagut i Oix;Total;2001;784
17109 Montagut i Oix;Total;2000;792
17109 Montagut i Oix;Total;1999;781
17109 Montagut i Oix;Total;1998;801
17109 Montagut i Oix;Total;1997;""
17109 Montagut i Oix;Total;1996;771
17109 Montagut i Oix;Hombres;2025;529
17109 Montagut i Oix;Hombres;2024;518
17109 Montagut i Oix;Hombres;2023;512
17109 Montagut i Oix;Hombres;2022;509
17109 Montagut i Oix;Hombres;2021;495
17109 Montagut i Oix;Hombres;2020;481
17109 Montagut i Oix;Hombres;2019;475
17109 Montagut i Oix;Hombres;2018;475
17109 Montagut i Oix;Hombres;2017;486
17109 Montagut i Oix;Hombres;2016;485
17109 Montagut i Oix;Hombres;2015;498
17109 Montagut i Oix;Hombres;2014;507
17109 Montagut i Oix;Hombres;2013;506
17109 Montagut i Oix;Hombres;2012;516
17109 Montagut i Oix;Hombres;2011;517
17109 Montagut i Oix;Hombres;2010;513
17109 Montagut i Oix;Hombres;2009;510
17109 Montagut i Oix;Hombres;2008;500
17109 Montagut i Oix;Hombres;2007;492
17109 Montagut i Oix;Hombres;2006;468
17109 Montagut i Oix;Hombres;2005;455
17109 Montagut i Oix;Hombres;2004;445
17109 Montagut i Oix;Hombres;2003;434
17109 Montagut i Oix;Hombres;2002;424
17109 Montagut i Oix;Hombres;2001;403
17109 Montagut i Oix;Hombres;2000;409
17109 Montagut i Oix;Hombres;1999;405
17109 Montagut i Oix;Hombres;1998;412
17109 Montagut i Oix;Hombres;1997;""
17109 Montagut i Oix;Hombres;1996;403
17109 Montagut i Oix;Mujeres;2025;482
17109 Montagut i Oix;Mujeres;2024;482
17109 Montagut i Oix;Mujeres;2023;467
17109 Montagut i Oix;Mujeres;2022;449
17109 Montagut i Oix;Mujeres;2021;456
17109 Montagut i Oix;Mujeres;2020;449
17109 Montagut i Oix;Mujeres;2019;441
17109 Montagut i Oix;Mujeres;2018;424
17109 Montagut i Oix;Mujeres;2017;433
17109 Montagut i Oix;Mujeres;2016;444
17109 Montagut i Oix;Mujeres;2015;451
17109 Montagut i Oix;Mujeres;2014;463
17109 Montagut i Oix;Mujeres;2013;451
17109 Montagut i Oix;Mujeres;2012;462
17109 Montagut i Oix;Mujeres;2011;466
17109 Montagut i Oix;Mujeres;2010;476
17109 Montagut i Oix;Mujeres;2009;461
17109 Montagut i Oix;Mujeres;2008;460
17109 Montagut i Oix;Mujeres;2007;448
17109 Montagut i Oix;Mujeres;2006;435
17109 Montagut i Oix;Mujeres;2005;420
17109 Montagut i Oix;Mujeres;2004;413
17109 Montagut i Oix;Mujeres;2003;405
17109 Montagut i Oix;Mujeres;2002;402
17109 Montagut i Oix;Mujeres;2001;381
17109 Montagut i Oix;Mujeres;2000;383
17109 Montagut i Oix;Mujeres;1999;376
17109 Montagut i Oix;Mujeres;1998;389
17109 Montagut i Oix;Mujeres;1997;""
17109 Montagut i Oix;Mujeres;1996;368
17111 Navata;Total;2025;1.507
17111 Navata;Total;2024;1.469
17111 Navata;Total;2023;1.465
17111 Navata;Total;2022;1.465
17111 Navata;Total;2021;1.434
17111 Navata;Total;2020;1.427
17111 Navata;Total;2019;1.381
17111 Navata;Total;2018;1.313
17111 Navata;Total;2017;1.307
17111 Navata;Total;2016;1.329
17111 Navata;Total;2015;1.323
17111 Navata;Total;2014;1.262
17111 Navata;Total;2013;1.258
17111 Navata;Total;2012;1.254
17111 Navata;Total;2011;1.227
17111 Navata;Total;2010;1.158
17111 Navata;Total;2009;1.128
17111 Navata;Total;2008;1.080
17111 Navata;Total;2007;1.023
17111 Navata;Total;2006;980
17111 Navata;Total;2005;882
17111 Navata;Total;2004;826
17111 Navata;Total;2003;793
17111 Navata;Total;2002;753
17111 Navata;Total;2001;720
17111 Navata;Total;2000;708
17111 Navata;Total;1999;670
17111 Navata;Total;1998;663
17111 Navata;Total;1997;""
17111 Navata;Total;1996;685
17111 Navata;Hombres;2025;753
17111 Navata;Hombres;2024;726
17111 Navata;Hombres;2023;719
17111 Navata;Hombres;2022;718
17111 Navata;Hombres;2021;698
17111 Navata;Hombres;2020;692
17111 Navata;Hombres;2019;671
17111 Navata;Hombres;2018;647
17111 Navata;Hombres;2017;646
17111 Navata;Hombres;2016;652
17111 Navata;Hombres;2015;652
17111 Navata;Hombres;2014;626
17111 Navata;Hombres;2013;624
17111 Navata;Hombres;2012;625
17111 Navata;Hombres;2011;613
17111 Navata;Hombres;2010;575
17111 Navata;Hombres;2009;566
17111 Navata;Hombres;2008;546
17111 Navata;Hombres;2007;513
17111 Navata;Hombres;2006;488
17111 Navata;Hombres;2005;433
17111 Navata;Hombres;2004;409
17111 Navata;Hombres;2003;394
17111 Navata;Hombres;2002;379
17111 Navata;Hombres;2001;358
17111 Navata;Hombres;2000;349
17111 Navata;Hombres;1999;332
17111 Navata;Hombres;1998;326
17111 Navata;Hombres;1997;""
17111 Navata;Hombres;1996;337
17111 Navata;Mujeres;2025;754
17111 Navata;Mujeres;2024;743
17111 Navata;Mujeres;2023;746
17111 Navata;Mujeres;2022;747
17111 Navata;Mujeres;2021;736
17111 Navata;Mujeres;2020;735
17111 Navata;Mujeres;2019;710
17111 Navata;Mujeres;2018;666
17111 Navata;Mujeres;2017;661
17111 Navata;Mujeres;2016;677
17111 Navata;Mujeres;2015;671
17111 Navata;Mujeres;2014;636
17111 Navata;Mujeres;2013;634
17111 Navata;Mujeres;2012;629
17111 Navata;Mujeres;2011;614
17111 Navata;Mujeres;2010;583
17111 Navata;Mujeres;2009;562
17111 Navata;Mujeres;2008;534
17111 Navata;Mujeres;2007;510
17111 Navata;Mujeres;2006;492
17111 Navata;Mujeres;2005;449
17111 Navata;Mujeres;2004;417
17111 Navata;Mujeres;2003;399
17111 Navata;Mujeres;2002;374
