Municipios;Sexo;Periodo;Total
25118 Juncosa;Total;2001;637
25118 Juncosa;Total;2000;629
25118 Juncosa;Total;1999;612
25118 Juncosa;Total;1998;594
25118 Juncosa;Total;1997;""
25118 Juncosa;Total;1996;582
25118 Juncosa;Hombres;2025;202
25118 Juncosa;Hombres;2024;206
25118 Juncosa;Hombres;2023;197
25118 Juncosa;Hombres;2022;208
25118 Juncosa;Hombres;2021;206
25118 Juncosa;Hombres;2020;206
25118 Juncosa;Hombres;2019;204
25118 Juncosa;Hombres;2018;211
25118 Juncosa;Hombres;2017;217
25118 Juncosa;Hombres;2016;226
25118 Juncosa;Hombres;2015;230
25118 Juncosa;Hombres;2014;238
25118 Juncosa;Hombres;2013;239
25118 Juncosa;Hombres;2012;243
25118 Juncosa;Hombres;2011;255
25118 Juncosa;Hombres;2010;253
25118 Juncosa;Hombres;2009;265
25118 Juncosa;Hombres;2008;267
25118 Juncosa;Hombres;2007;275
25118 Juncosa;Hombres;2006;301
25118 Juncosa;Hombres;2005;306
25118 Juncosa;Hombres;2004;310
25118 Juncosa;Hombres;2003;338
25118 Juncosa;Hombres;2002;353
25118 Juncosa;Hombres;2001;365
25118 Juncosa;Hombres;2000;360
25118 Juncosa;Hombres;1999;348
25118 Juncosa;Hombres;1998;327
25118 Juncosa;Hombres;1997;""
25118 Juncosa;Hombres;1996;310
25118 Juncosa;Mujeres;2025;175
25118 Juncosa;Mujeres;2024;184
25118 Juncosa;Mujeres;2023;185
25118 Juncosa;Mujeres;2022;193
25118 Juncosa;Mujeres;2021;191
25118 Juncosa;Mujeres;2020;189
25118 Juncosa;Mujeres;2019;182
25118 Juncosa;Mujeres;2018;182
25118 Juncosa;Mujeres;2017;191
25118 Juncosa;Mujeres;2016;192
25118 Juncosa;Mujeres;2015;191
25118 Juncosa;Mujeres;2014;200
25118 Juncosa;Mujeres;2013;204
25118 Juncosa;Mujeres;2012;215
25118 Juncosa;Mujeres;2011;215
25118 Juncosa;Mujeres;2010;226
25118 Juncosa;Mujeres;2009;239
25118 Juncosa;Mujeres;2008;241
25118 Juncosa;Mujeres;2007;245
25118 Juncosa;Mujeres;2006;245
25118 Juncosa;Mujeres;2005;245
25118 Juncosa;Mujeres;2004;248
25118 Juncosa;Mujeres;2003;251
25118 Juncosa;Mujeres;2002;263
25118 Juncosa;Mujeres;2001;272
25118 Juncosa;Mujeres;2000;269
25118 Juncosa;Mujeres;1999;264
25118 Juncosa;Mujeres;1998;267
25118 Juncosa;Mujeres;1997;""
25118 Juncosa;Mujeres;1996;272
25119 Juneda;Total;2025;3.453
25119 Juneda;Total;2024;3.473
25119 Juneda;Total;2023;3.478
25119 Juneda;Total;2022;3.558
25119 Juneda;Total;2021;3.569
25119 Juneda;Total;2020;3.501
25119 Juneda;Total;2019;3.475
25119 Juneda;Total;2018;3.409
25119 Juneda;Total;2017;3.383
25119 Juneda;Total;2016;3.343
25119 Juneda;Total;2015;3.384
25119 Juneda;Total;2014;3.497
25119 Juneda;Total;2013;3.481
25119 Juneda;Total;2012;3.490
25119 Juneda;Total;2011;3.482
25119 Juneda;Total;2010;3.487
25119 Juneda;Total;2009;3.417
25119 Juneda;Total;2008;3.342
25119 Juneda;Total;2007;3.222
25119 Juneda;Total;2006;3.264
25119 Juneda;Total;2005;3.222
25119 Juneda;Total;2004;3.023
25119 Juneda;Total;2003;2.992
25119 Juneda;Total;2002;2.944
25119 Juneda;Total;2001;2.935
25119 Juneda;Total;2000;2.988
25119 Juneda;Total;1999;2.995
25119 Juneda;Total;1998;3.002
25119 Juneda;Total;1997;""
25119 Juneda;Total;1996;2.996
25119 Juneda;Hombres;2025;1.838
25119 Juneda;Hombres;2024;1.844
25119 Juneda;Hombres;2023;1.845
25119 Juneda;Hombres;2022;1.902
25119 Juneda;Hombres;2021;1.916
25119 Juneda;Hombres;2020;1.877
25119 Juneda;Hombres;2019;1.854
25119 Juneda;Hombres;2018;1.785
25119 Juneda;Hombres;2017;1.766
25119 Juneda;Hombres;2016;1.730
25119 Juneda;Hombres;2015;1.757
25119 Juneda;Hombres;2014;1.843
25119 Juneda;Hombres;2013;1.820
25119 Juneda;Hombres;2012;1.834
25119 Juneda;Hombres;2011;1.818
25119 Juneda;Hombres;2010;1.836
25119 Juneda;Hombres;2009;1.793
25119 Juneda;Hombres;2008;1.748
25119 Juneda;Hombres;2007;1.674
25119 Juneda;Hombres;2006;1.711
25119 Juneda;Hombres;2005;1.674
25119 Juneda;Hombres;2004;1.545
25119 Juneda;Hombres;2003;1.524
25119 Juneda;Hombres;2002;1.489
25119 Juneda;Hombres;2001;1.484
25119 Juneda;Hombres;2000;1.503
25119 Juneda;Hombres;1999;1.517
25119 Juneda;Hombres;1998;1.520
25119 Juneda;Hombres;1997;""
25119 Juneda;Hombres;1996;1.517
25119 Juneda;Mujeres;2025;1.615
25119 Juneda;Mujeres;2024;1.629
25119 Juneda;Mujeres;2023;1.633
25119 Juneda;Mujeres;2022;1.656
25119 Juneda;Mujeres;2021;1.653
25119 Juneda;Mujeres;2020;1.624
25119 Juneda;Mujeres;2019;1.621
25119 Juneda;Mujeres;2018;1.624
25119 Juneda;Mujeres;2017;1.617
25119 Juneda;Mujeres;2016;1.613
25119 Juneda;Mujeres;2015;1.627
25119 Juneda;Mujeres;2014;1.654
25119 Juneda;Mujeres;2013;1.661
25119 Juneda;Mujeres;2012;1.656
25119 Juneda;Mujeres;2011;1.664
25119 Juneda;Mujeres;2010;1.651
25119 Juneda;Mujeres;2009;1.624
25119 Juneda;Mujeres;2008;1.594
25119 Juneda;Mujeres;2007;1.548
25119 Juneda;Mujeres;2006;1.553
25119 Juneda;Mujeres;2005;1.548
25119 Juneda;Mujeres;2004;1.478
25119 Juneda;Mujeres;2003;1.468
25119 Juneda;Mujeres;2002;1.455
25119 Juneda;Mujeres;2001;1.451
25119 Juneda;Mujeres;2000;1.485
25119 Juneda;Mujeres;1999;1.478
25119 Juneda;Mujeres;1998;1.482
25119 Juneda;Mujeres;1997;""
25119 Juneda;Mujeres;1996;1.479
25121 Les;Total;2025;1.036
25121 Les;Total;2024;1.013
25121 Les;Total;2023;994
25121 Les;Total;2022;970
25121 Les;Total;2021;966
25121 Les;Total;2020;971
25121 Les;Total;2019;946
25121 Les;Total;2018;954
25121 Les;Total;2017;955
25121 Les;Total;2016;958
25121 Les;Total;2015;953
25121 Les;Total;2014;968
25121 Les;Total;2013;986
25121 Les;Total;2012;1.012
25121 Les;Total;2011;1.005
25121 Les;Total;2010;983
25121 Les;Total;2009;979
25121 Les;Total;2008;968
25121 Les;Total;2007;944
25121 Les;Total;2006;903
25121 Les;Total;2005;829
25121 Les;Total;2004;721
25121 Les;Total;2003;676
25121 Les;Total;2002;680
25121 Les;Total;2001;700
25121 Les;Total;2000;697
25121 Les;Total;1999;692
25121 Les;Total;1998;687
25121 Les;Total;1997;""
25121 Les;Total;1996;673
25121 Les;Hombres;2025;543
25121 Les;Hombres;2024;529
25121 Les;Hombres;2023;510
25121 Les;Hombres;2022;488
25121 Les;Hombres;2021;475
25121 Les;Hombres;2020;464
25121 Les;Hombres;2019;463
25121 Les;Hombres;2018;480
25121 Les;Hombres;2017;471
25121 Les;Hombres;2016;469
25121 Les;Hombres;2015;476
25121 Les;Hombres;2014;481
25121 Les;Hombres;2013;493
25121 Les;Hombres;2012;514
25121 Les;Hombres;2011;511
25121 Les;Hombres;2010;493
25121 Les;Hombres;2009;486
25121 Les;Hombres;2008;479
25121 Les;Hombres;2007;473
25121 Les;Hombres;2006;445
25121 Les;Hombres;2005;411
25121 Les;Hombres;2004;358
25121 Les;Hombres;2003;336
25121 Les;Hombres;2002;341
25121 Les;Hombres;2001;353
25121 Les;Hombres;2000;351
25121 Les;Hombres;1999;348
25121 Les;Hombres;1998;345
25121 Les;Hombres;1997;""
25121 Les;Hombres;1996;338
25121 Les;Mujeres;2025;493
25121 Les;Mujeres;2024;484
25121 Les;Mujeres;2023;484
25121 Les;Mujeres;2022;482
25121 Les;Mujeres;2021;491
25121 Les;Mujeres;2020;507
25121 Les;Mujeres;2019;483
25121 Les;Mujeres;2018;474
25121 Les;Mujeres;2017;484
25121 Les;Mujeres;2016;489
25121 Les;Mujeres;2015;477
25121 Les;Mujeres;2014;487
25121 Les;Mujeres;2013;493
25121 Les;Mujeres;2012;498
25121 Les;Mujeres;2011;494
25121 Les;Mujeres;2010;490
25121 Les;Mujeres;2009;493
25121 Les;Mujeres;2008;489
25121 Les;Mujeres;2007;471
25121 Les;Mujeres;2006;458
25121 Les;Mujeres;2005;418
25121 Les;Mujeres;2004;363
25121 Les;Mujeres;2003;340
25121 Les;Mujeres;2002;339
25121 Les;Mujeres;2001;347
25121 Les;Mujeres;2000;346
25121 Les;Mujeres;1999;344
25121 Les;Mujeres;1998;342
25121 Les;Mujeres;1997;""
25121 Les;Mujeres;1996;335
25122 Linyola;Total;2025;2.762
25122 Linyola;Total;2024;2.749
25122 Linyola;Total;2023;2.744
25122 Linyola;Total;2022;2.723
25122 Linyola;Total;2021;2.724
25122 Linyola;Total;2020;2.717
25122 Linyola;Total;2019;2.700
25122 Linyola;Total;2018;2.660
25122 Linyola;Total;2017;2.626
25122 Linyola;Total;2016;2.650
25122 Linyola;Total;2015;2.652
25122 Linyola;Total;2014;2.677
25122 Linyola;Total;2013;2.654
25122 Linyola;Total;2012;2.661
25122 Linyola;Total;2011;2.712
25122 Linyola;Total;2010;2.774
25122 Linyola;Total;2009;2.836
25122 Linyola;Total;2008;2.781
25122 Linyola;Total;2007;2.655
25122 Linyola;Total;2006;2.583
25122 Linyola;Total;2005;2.587
25122 Linyola;Total;2004;2.529
25122 Linyola;Total;2003;2.464
25122 Linyola;Total;2002;2.438
25122 Linyola;Total;2001;2.396
25122 Linyola;Total;2000;2.401
25122 Linyola;Total;1999;2.397
25122 Linyola;Total;1998;2.391
25122 Linyola;Total;1997;""
25122 Linyola;Total;1996;2.385
25122 Linyola;Hombres;2025;1.391
25122 Linyola;Hombres;2024;1.394
25122 Linyola;Hombres;2023;1.387
25122 Linyola;Hombres;2022;1.377
25122 Linyola;Hombres;2021;1.380
25122 Linyola;Hombres;2020;1.367
25122 Linyola;Hombres;2019;1.365
25122 Linyola;Hombres;2018;1.340
25122 Linyola;Hombres;2017;1.317
25122 Linyola;Hombres;2016;1.330
25122 Linyola;Hombres;2015;1.339
25122 Linyola;Hombres;2014;1.361
25122 Linyola;Hombres;2013;1.350
25122 Linyola;Hombres;2012;1.372
25122 Linyola;Hombres;2011;1.389
25122 Linyola;Hombres;2010;1.446
25122 Linyola;Hombres;2009;1.484
25122 Linyola;Hombres;2008;1.451
25122 Linyola;Hombres;2007;1.362
25122 Linyola;Hombres;2006;1.313
25122 Linyola;Hombres;2005;1.330
25122 Linyola;Hombres;2004;1.289
25122 Linyola;Hombres;2003;1.242
25122 Linyola;Hombres;2002;1.215
25122 Linyola;Hombres;2001;1.191
25122 Linyola;Hombres;2000;1.192
25122 Linyola;Hombres;1999;1.189
25122 Linyola;Hombres;1998;1.185
25122 Linyola;Hombres;1997;""
25122 Linyola;Hombres;1996;1.184
25122 Linyola;Mujeres;2025;1.371
25122 Linyola;Mujeres;2024;1.355
25122 Linyola;Mujeres;2023;1.357
25122 Linyola;Mujeres;2022;1.346
25122 Linyola;Mujeres;2021;1.344
25122 Linyola;Mujeres;2020;1.350
25122 Linyola;Mujeres;2019;1.335
25122 Linyola;Mujeres;2018;1.320
25122 Linyola;Mujeres;2017;1.309
25122 Linyola;Mujeres;2016;1.320
25122 Linyola;Mujeres;2015;1.313
25122 Linyola;Mujeres;2014;1.316
25122 Linyola;Mujeres;2013;1.304
25122 Linyola;Mujeres;2012;1.289
25122 Linyola;Mujeres;2011;1.323
25122 Linyola;Mujeres;2010;1.328
25122 Linyola;Mujeres;2009;1.352
25122 Linyola;Mujeres;2008;1.330
25122 Linyola;Mujeres;2007;1.293
25122 Linyola;Mujeres;2006;1.270
25122 Linyola;Mujeres;2005;1.257
25122 Linyola;Mujeres;2004;1.240
25122 Linyola;Mujeres;2003;1.222
25122 Linyola;Mujeres;2002;1.223
25122 Linyola;Mujeres;2001;1.205
25122 Linyola;Mujeres;2000;1.209
25122 Linyola;Mujeres;1999;1.208
25122 Linyola;Mujeres;1998;1.206
25122 Linyola;Mujeres;1997;""
25122 Linyola;Mujeres;1996;1.201
25123 Lladorre;Total;2025;246
25123 Lladorre;Total;2024;254
25123 Lladorre;Total;2023;254
25123 Lladorre;Total;2022;254
25123 Lladorre;Total;2021;244
25123 Lladorre;Total;2020;237
25123 Lladorre;Total;2019;230
25123 Lladorre;Total;2018;227
25123 Lladorre;Total;2017;225
25123 Lladorre;Total;2016;226
25123 Lladorre;Total;2015;229
25123 Lladorre;Total;2014;232
25123 Lladorre;Total;2013;238
25123 Lladorre;Total;2012;239
25123 Lladorre;Total;2011;244
25123 Lladorre;Total;2010;232
25123 Lladorre;Total;2009;227
25123 Lladorre;Total;2008;230
25123 Lladorre;Total;2007;225
25123 Lladorre;Total;2006;211
25123 Lladorre;Total;2005;224
25123 Lladorre;Total;2004;212
25123 Lladorre;Total;2003;215
25123 Lladorre;Total;2002;224
25123 Lladorre;Total;2001;230
25123 Lladorre;Total;2000;234
25123 Lladorre;Total;1999;220
25123 Lladorre;Total;1998;207
25123 Lladorre;Total;1997;""
25123 Lladorre;Total;1996;212
25123 Lladorre;Hombres;2025;133
25123 Lladorre;Hombres;2024;138
25123 Lladorre;Hombres;2023;131
25123 Lladorre;Hombres;2022;133
25123 Lladorre;Hombres;2021;124
25123 Lladorre;Hombres;2020;119
25123 Lladorre;Hombres;2019;116
25123 Lladorre;Hombres;2018;111
25123 Lladorre;Hombres;2017;108
25123 Lladorre;Hombres;2016;107
25123 Lladorre;Hombres;2015;111
25123 Lladorre;Hombres;2014;114
25123 Lladorre;Hombres;2013;116
25123 Lladorre;Hombres;2012;118
25123 Lladorre;Hombres;2011;118
25123 Lladorre;Hombres;2010;115
25123 Lladorre;Hombres;2009;111
25123 Lladorre;Hombres;2008;113
25123 Lladorre;Hombres;2007;111
25123 Lladorre;Hombres;2006;101
25123 Lladorre;Hombres;2005;114
25123 Lladorre;Hombres;2004;112
25123 Lladorre;Hombres;2003;111
25123 Lladorre;Hombres;2002;114
25123 Lladorre;Hombres;2001;118
25123 Lladorre;Hombres;2000;119
25123 Lladorre;Hombres;1999;112
25123 Lladorre;Hombres;1998;106
25123 Lladorre;Hombres;1997;""
25123 Lladorre;Hombres;1996;109
25123 Lladorre;Mujeres;2025;113
25123 Lladorre;Mujeres;2024;116
25123 Lladorre;Mujeres;2023;123
25123 Lladorre;Mujeres;2022;121
25123 Lladorre;Mujeres;2021;120
25123 Lladorre;Mujeres;2020;118
25123 Lladorre;Mujeres;2019;114
25123 Lladorre;Mujeres;2018;116
25123 Lladorre;Mujeres;2017;117
25123 Lladorre;Mujeres;2016;119
25123 Lladorre;Mujeres;2015;118
25123 Lladorre;Mujeres;2014;118
25123 Lladorre;Mujeres;2013;122
25123 Lladorre;Mujeres;2012;121
25123 Lladorre;Mujeres;2011;126
25123 Lladorre;Mujeres;2010;117
25123 Lladorre;Mujeres;2009;116
25123 Lladorre;Mujeres;2008;117
25123 Lladorre;Mujeres;2007;114
25123 Lladorre;Mujeres;2006;110
25123 Lladorre;Mujeres;2005;110
25123 Lladorre;Mujeres;2004;100
25123 Lladorre;Mujeres;2003;104
25123 Lladorre;Mujeres;2002;110
25123 Lladorre;Mujeres;2001;112
25123 Lladorre;Mujeres;2000;115
25123 Lladorre;Mujeres;1999;108
25123 Lladorre;Mujeres;1998;101
25123 Lladorre;Mujeres;1997;""
25123 Lladorre;Mujeres;1996;103
25124 Lladurs;Total;2025;186
25124 Lladurs;Total;2024;185
25124 Lladurs;Total;2023;185
25124 Lladurs;Total;2022;190
25124 Lladurs;Total;2021;187
25124 Lladurs;Total;2020;180
25124 Lladurs;Total;2019;176
25124 Lladurs;Total;2018;179
25124 Lladurs;Total;2017;183
25124 Lladurs;Total;2016;187
25124 Lladurs;Total;2015;193
25124 Lladurs;Total;2014;195
25124 Lladurs;Total;2013;187
25124 Lladurs;Total;2012;180
25124 Lladurs;Total;2011;197
25124 Lladurs;Total;2010;193
25124 Lladurs;Total;2009;201
25124 Lladurs;Total;2008;212
25124 Lladurs;Total;2007;200
25124 Lladurs;Total;2006;207
25124 Lladurs;Total;2005;215
25124 Lladurs;Total;2004;221
25124 Lladurs;Total;2003;220
25124 Lladurs;Total;2002;227
25124 Lladurs;Total;2001;238
25124 Lladurs;Total;2000;244
25124 Lladurs;Total;1999;249
25124 Lladurs;Total;1998;250
25124 Lladurs;Total;1997;""
25124 Lladurs;Total;1996;238
25124 Lladurs;Hombres;2025;99
25124 Lladurs;Hombres;2024;98
25124 Lladurs;Hombres;2023;100
25124 Lladurs;Hombres;2022;104
25124 Lladurs;Hombres;2021;98
25124 Lladurs;Hombres;2020;95
25124 Lladurs;Hombres;2019;91
25124 Lladurs;Hombres;2018;95
25124 Lladurs;Hombres;2017;95
25124 Lladurs;Hombres;2016;100
25124 Lladurs;Hombres;2015;103
25124 Lladurs;Hombres;2014;106
25124 Lladurs;Hombres;2013;103
25124 Lladurs;Hombres;2012;98
25124 Lladurs;Hombres;2011;110
25124 Lladurs;Hombres;2010;109
25124 Lladurs;Hombres;2009;114
25124 Lladurs;Hombres;2008;117
25124 Lladurs;Hombres;2007;109
25124 Lladurs;Hombres;2006;112
25124 Lladurs;Hombres;2005;112
25124 Lladurs;Hombres;2004;114
25124 Lladurs;Hombres;2003;115
25124 Lladurs;Hombres;2002;117
25124 Lladurs;Hombres;2001;124
25124 Lladurs;Hombres;2000;128
25124 Lladurs;Hombres;1999;131
25124 Lladurs;Hombres;1998;133
25124 Lladurs;Hombres;1997;""
25124 Lladurs;Hombres;1996;129
25124 Lladurs;Mujeres;2025;87
25124 Lladurs;Mujeres;2024;87
25124 Lladurs;Mujeres;2023;85
25124 Lladurs;Mujeres;2022;86
25124 Lladurs;Mujeres;2021;89
25124 Lladurs;Mujeres;2020;85
25124 Lladurs;Mujeres;2019;85
25124 Lladurs;Mujeres;2018;84
25124 Lladurs;Mujeres;2017;88
25124 Lladurs;Mujeres;2016;87
25124 Lladurs;Mujeres;2015;90
25124 Lladurs;Mujeres;2014;89
25124 Lladurs;Mujeres;2013;84
25124 Lladurs;Mujeres;2012;82
25124 Lladurs;Mujeres;2011;87
25124 Lladurs;Mujeres;2010;84
25124 Lladurs;Mujeres;2009;87
25124 Lladurs;Mujeres;2008;95
25124 Lladurs;Mujeres;2007;91
25124 Lladurs;Mujeres;2006;95
25124 Lladurs;Mujeres;2005;103
25124 Lladurs;Mujeres;2004;107
25124 Lladurs;Mujeres;2003;105
25124 Lladurs;Mujeres;2002;110
25124 Lladurs;Mujeres;2001;114
25124 Lladurs;Mujeres;2000;116
25124 Lladurs;Mujeres;1999;118
25124 Lladurs;Mujeres;1998;117
25124 Lladurs;Mujeres;1997;""
25124 Lladurs;Mujeres;1996;109
25125 Llardecans;Total;2025;444
25125 Llardecans;Total;2024;428
25125 Llardecans;Total;2023;419
25125 Llardecans;Total;2022;421
25125 Llardecans;Total;2021;429
25125 Llardecans;Total;2020;444
25125 Llardecans;Total;2019;451
25125 Llardecans;Total;2018;460
25125 Llardecans;Total;2017;470
25125 Llardecans;Total;2016;476
25125 Llardecans;Total;2015;491
25125 Llardecans;Total;2014;497
25125 Llardecans;Total;2013;497
25125 Llardecans;Total;2012;505
25125 Llardecans;Total;2011;515
25125 Llardecans;Total;2010;521
25125 Llardecans;Total;2009;533
25125 Llardecans;Total;2008;545
25125 Llardecans;Total;2007;554
25125 Llardecans;Total;2006;562
25125 Llardecans;Total;2005;570
25125 Llardecans;Total;2004;583
25125 Llardecans;Total;2003;595
25125 Llardecans;Total;2002;614
25125 Llardecans;Total;2001;620
25125 Llardecans;Total;2000;625
25125 Llardecans;Total;1999;627
25125 Llardecans;Total;1998;639
25125 Llardecans;Total;1997;""
25125 Llardecans;Total;1996;650
25125 Llardecans;Hombres;2025;237
25125 Llardecans;Hombres;2024;227
25125 Llardecans;Hombres;2023;226
25125 Llardecans;Hombres;2022;225
25125 Llardecans;Hombres;2021;229
25125 Llardecans;Hombres;2020;237
25125 Llardecans;Hombres;2019;236
25125 Llardecans;Hombres;2018;239
25125 Llardecans;Hombres;2017;246
25125 Llardecans;Hombres;2016;248
25125 Llardecans;Hombres;2015;253
25125 Llardecans;Hombres;2014;257
25125 Llardecans;Hombres;2013;255
25125 Llardecans;Hombres;2012;261
25125 Llardecans;Hombres;2011;265
25125 Llardecans;Hombres;2010;268
25125 Llardecans;Hombres;2009;277
25125 Llardecans;Hombres;2008;280
25125 Llardecans;Hombres;2007;288
25125 Llardecans;Hombres;2006;291
25125 Llardecans;Hombres;2005;295
25125 Llardecans;Hombres;2004;303
25125 Llardecans;Hombres;2003;311
25125 Llardecans;Hombres;2002;317
25125 Llardecans;Hombres;2001;318
25125 Llardecans;Hombres;2000;322
25125 Llardecans;Hombres;1999;324
25125 Llardecans;Hombres;1998;329
25125 Llardecans;Hombres;1997;""
25125 Llardecans;Hombres;1996;333
25125 Llardecans;Mujeres;2025;207
25125 Llardecans;Mujeres;2024;201
25125 Llardecans;Mujeres;2023;193
25125 Llardecans;Mujeres;2022;196
25125 Llardecans;Mujeres;2021;200
25125 Llardecans;Mujeres;2020;207
25125 Llardecans;Mujeres;2019;215
25125 Llardecans;Mujeres;2018;221
25125 Llardecans;Mujeres;2017;224
25125 Llardecans;Mujeres;2016;228
25125 Llardecans;Mujeres;2015;238
25125 Llardecans;Mujeres;2014;240
25125 Llardecans;Mujeres;2013;242
25125 Llardecans;Mujeres;2012;244
25125 Llardecans;Mujeres;2011;250
25125 Llardecans;Mujeres;2010;253
25125 Llardecans;Mujeres;2009;256
25125 Llardecans;Mujeres;2008;265
25125 Llardecans;Mujeres;2007;266
25125 Llardecans;Mujeres;2006;271
25125 Llardecans;Mujeres;2005;275
25125 Llardecans;Mujeres;2004;280
25125 Llardecans;Mujeres;2003;284
25125 Llardecans;Mujeres;2002;297
25125 Llardecans;Mujeres;2001;302
25125 Llardecans;Mujeres;2000;303
25125 Llardecans;Mujeres;1999;303
25125 Llardecans;Mujeres;1998;310
25125 Llardecans;Mujeres;1997;""
25125 Llardecans;Mujeres;1996;317
25126 Llavorsí;Total;2025;342
25126 Llavorsí;Total;2024;336
25126 Llavorsí;Total;2023;343
25126 Llavorsí;Total;2022;343
25126 Llavorsí;Total;2021;345
25126 Llavorsí;Total;2020;346
25126 Llavorsí;Total;2019;352
25126 Llavorsí;Total;2018;352
25126 Llavorsí;Total;2017;359
25126 Llavorsí;Total;2016;355
25126 Llavorsí;Total;2015;354
25126 Llavorsí;Total;2014;367
25126 Llavorsí;Total;2013;361
25126 Llavorsí;Total;2012;366
25126 Llavorsí;Total;2011;373
25126 Llavorsí;Total;2010;380
25126 Llavorsí;Total;2009;374
25126 Llavorsí;Total;2008;365
25126 Llavorsí;Total;2007;330
25126 Llavorsí;Total;2006;334
25126 Llavorsí;Total;2005;334
25126 Llavorsí;Total;2004;330
25126 Llavorsí;Total;2003;295
25126 Llavorsí;Total;2002;286
25126 Llavorsí;Total;2001;281
25126 Llavorsí;Total;2000;285
25126 Llavorsí;Total;1999;289
25126 Llavorsí;Total;1998;286
25126 Llavorsí;Total;1997;""
25126 Llavorsí;Total;1996;273
25126 Llavorsí;Hombres;2025;165
25126 Llavorsí;Hombres;2024;168
25126 Llavorsí;Hombres;2023;171
25126 Llavorsí;Hombres;2022;171
25126 Llavorsí;Hombres;2021;176
25126 Llavorsí;Hombres;2020;176
25126 Llavorsí;Hombres;2019;180
25126 Llavorsí;Hombres;2018;171
25126 Llavorsí;Hombres;2017;173
25126 Llavorsí;Hombres;2016;175
25126 Llavorsí;Hombres;2015;179
25126 Llavorsí;Hombres;2014;188
25126 Llavorsí;Hombres;2013;186
25126 Llavorsí;Hombres;2012;192
25126 Llavorsí;Hombres;2011;194
25126 Llavorsí;Hombres;2010;199
25126 Llavorsí;Hombres;2009;193
25126 Llavorsí;Hombres;2008;186
25126 Llavorsí;Hombres;2007;168
25126 Llavorsí;Hombres;2006;173
25126 Llavorsí;Hombres;2005;170
25126 Llavorsí;Hombres;2004;164
25126 Llavorsí;Hombres;2003;148
25126 Llavorsí;Hombres;2002;141
25126 Llavorsí;Hombres;2001;139
25126 Llavorsí;Hombres;2000;141
25126 Llavorsí;Hombres;1999;145
25126 Llavorsí;Hombres;1998;145
25126 Llavorsí;Hombres;1997;""
25126 Llavorsí;Hombres;1996;141
25126 Llavorsí;Mujeres;2025;177
25126 Llavorsí;Mujeres;2024;168
25126 Llavorsí;Mujeres;2023;172
25126 Llavorsí;Mujeres;2022;172
25126 Llavorsí;Mujeres;2021;169
25126 Llavorsí;Mujeres;2020;170
25126 Llavorsí;Mujeres;2019;172
25126 Llavorsí;Mujeres;2018;181
25126 Llavorsí;Mujeres;2017;186
25126 Llavorsí;Mujeres;2016;180
25126 Llavorsí;Mujeres;2015;175
25126 Llavorsí;Mujeres;2014;179
25126 Llavorsí;Mujeres;2013;175
25126 Llavorsí;Mujeres;2012;174
25126 Llavorsí;Mujeres;2011;179
25126 Llavorsí;Mujeres;2010;181
25126 Llavorsí;Mujeres;2009;181
25126 Llavorsí;Mujeres;2008;179
25126 Llavorsí;Mujeres;2007;162
25126 Llavorsí;Mujeres;2006;161
25126 Llavorsí;Mujeres;2005;164
25126 Llavorsí;Mujeres;2004;166
25126 Llavorsí;Mujeres;2003;147
25126 Llavorsí;Mujeres;2002;145
25126 Llavorsí;Mujeres;2001;142
25126 Llavorsí;Mujeres;2000;144
25126 Llavorsí;Mujeres;1999;144
25126 Llavorsí;Mujeres;1998;141
25126 Llavorsí;Mujeres;1997;""
25126 Llavorsí;Mujeres;1996;132
25120 Lleida;Total;2025;146.266
25120 Lleida;Total;2024;144.739
25120 Lleida;Total;2023;143.094
25120 Lleida;Total;2022;140.797
25120 Lleida;Total;2021;140.080
25120 Lleida;Total;2020;140.403
25120 Lleida;Total;2019;138.956
25120 Lleida;Total;2018;137.856
25120 Lleida;Total;2017;137.327
25120 Lleida;Total;2016;138.144
25120 Lleida;Total;2015;138.542
25120 Lleida;Total;2014;139.176
25120 Lleida;Total;2013;139.809
25120 Lleida;Total;2012;139.834
25120 Lleida;Total;2011;138.416
25120 Lleida;Total;2010;137.387
25120 Lleida;Total;2009;135.919
25120 Lleida;Total;2008;131.731
25120 Lleida;Total;2007;127.314
25120 Lleida;Total;2006;125.677
25120 Lleida;Total;2005;124.709
25120 Lleida;Total;2004;119.935
25120 Lleida;Total;2003;118.035
25120 Lleida;Total;2002;115.000
25120 Lleida;Total;2001;113.040
25120 Lleida;Total;2000;112.194
25120 Lleida;Total;1999;112.207
25120 Lleida;Total;1998;112.207
25120 Lleida;Total;1997;""
25120 Lleida;Total;1996;112.035
25120 Lleida;Hombres;2025;73.508
25120 Lleida;Hombres;2024;72.366
25120 Lleida;Hombres;2023;71.273
25120 Lleida;Hombres;2022;69.874
25120 Lleida;Hombres;2021;69.390
25120 Lleida;Hombres;2020;69.541
25120 Lleida;Hombres;2019;68.657
25120 Lleida;Hombres;2018;68.070
25120 Lleida;Hombres;2017;67.855
25120 Lleida;Hombres;2016;68.284
25120 Lleida;Hombres;2015;68.412
25120 Lleida;Hombres;2014;68.911
25120 Lleida;Hombres;2013;69.294
25120 Lleida;Hombres;2012;69.302
25120 Lleida;Hombres;2011;68.652
25120 Lleida;Hombres;2010;68.290
25120 Lleida;Hombres;2009;67.790
25120 Lleida;Hombres;2008;65.544
25120 Lleida;Hombres;2007;63.053
25120 Lleida;Hombres;2006;62.347
