Municipios;Sexo;Periodo;Total
43090 Montmell, El;Mujeres;2025;917
43090 Montmell, El;Mujeres;2024;886
43090 Montmell, El;Mujeres;2023;879
43090 Montmell, El;Mujeres;2022;866
43090 Montmell, El;Mujeres;2021;806
43091 Mont-ral;Total;2025;174
43091 Mont-ral;Total;2024;184
43091 Mont-ral;Total;2023;183
43091 Mont-ral;Total;2022;173
43091 Mont-ral;Total;2021;169
43091 Mont-ral;Hombres;2025;95
43091 Mont-ral;Hombres;2024;99
43091 Mont-ral;Hombres;2023;102
43091 Mont-ral;Hombres;2022;97
43091 Mont-ral;Hombres;2021;94
43091 Mont-ral;Mujeres;2025;79
43091 Mont-ral;Mujeres;2024;85
43091 Mont-ral;Mujeres;2023;81
43091 Mont-ral;Mujeres;2022;76
43091 Mont-ral;Mujeres;2021;75
43092 Mont-roig del Camp;Total;2025;14.615
43092 Mont-roig del Camp;Total;2024;14.114
43092 Mont-roig del Camp;Total;2023;13.592
43092 Mont-roig del Camp;Total;2022;13.101
43092 Mont-roig del Camp;Total;2021;12.689
43092 Mont-roig del Camp;Hombres;2025;7.508
43092 Mont-roig del Camp;Hombres;2024;7.260
43092 Mont-roig del Camp;Hombres;2023;6.962
43092 Mont-roig del Camp;Hombres;2022;6.734
43092 Mont-roig del Camp;Hombres;2021;6.514
43092 Mont-roig del Camp;Mujeres;2025;7.107
43092 Mont-roig del Camp;Mujeres;2024;6.854
43092 Mont-roig del Camp;Mujeres;2023;6.630
43092 Mont-roig del Camp;Mujeres;2022;6.367
43092 Mont-roig del Camp;Mujeres;2021;6.175
43093 Móra d'Ebre;Total;2025;5.811
43093 Móra d'Ebre;Total;2024;5.726
43093 Móra d'Ebre;Total;2023;5.649
43093 Móra d'Ebre;Total;2022;5.585
43093 Móra d'Ebre;Total;2021;5.585
43093 Móra d'Ebre;Hombres;2025;2.953
43093 Móra d'Ebre;Hombres;2024;2.897
43093 Móra d'Ebre;Hombres;2023;2.852
43093 Móra d'Ebre;Hombres;2022;2.806
43093 Móra d'Ebre;Hombres;2021;2.797
43093 Móra d'Ebre;Mujeres;2025;2.858
43093 Móra d'Ebre;Mujeres;2024;2.829
43093 Móra d'Ebre;Mujeres;2023;2.797
43093 Móra d'Ebre;Mujeres;2022;2.779
43093 Móra d'Ebre;Mujeres;2021;2.788
43094 Móra la Nova;Total;2025;3.350
43094 Móra la Nova;Total;2024;3.314
43094 Móra la Nova;Total;2023;3.244
43094 Móra la Nova;Total;2022;3.198
43094 Móra la Nova;Total;2021;3.120
43094 Móra la Nova;Hombres;2025;1.728
43094 Móra la Nova;Hombres;2024;1.661
43094 Móra la Nova;Hombres;2023;1.626
43094 Móra la Nova;Hombres;2022;1.598
43094 Móra la Nova;Hombres;2021;1.562
43094 Móra la Nova;Mujeres;2025;1.622
43094 Móra la Nova;Mujeres;2024;1.653
43094 Móra la Nova;Mujeres;2023;1.618
43094 Móra la Nova;Mujeres;2022;1.600
43094 Móra la Nova;Mujeres;2021;1.558
43095 Morell, El;Total;2025;3.811
43095 Morell, El;Total;2024;3.878
43095 Morell, El;Total;2023;3.893
43095 Morell, El;Total;2022;3.803
43095 Morell, El;Total;2021;3.732
43095 Morell, El;Hombres;2025;1.934
43095 Morell, El;Hombres;2024;1.992
43095 Morell, El;Hombres;2023;2.012
43095 Morell, El;Hombres;2022;1.956
43095 Morell, El;Hombres;2021;1.918
43095 Morell, El;Mujeres;2025;1.877
43095 Morell, El;Mujeres;2024;1.886
43095 Morell, El;Mujeres;2023;1.881
43095 Morell, El;Mujeres;2022;1.847
43095 Morell, El;Mujeres;2021;1.814
43096 Morera de Montsant, La;Total;2025;150
43096 Morera de Montsant, La;Total;2024;138
43096 Morera de Montsant, La;Total;2023;153
43096 Morera de Montsant, La;Total;2022;160
43096 Morera de Montsant, La;Total;2021;163
43096 Morera de Montsant, La;Hombres;2025;90
43096 Morera de Montsant, La;Hombres;2024;81
43096 Morera de Montsant, La;Hombres;2023;87
43096 Morera de Montsant, La;Hombres;2022;87
43096 Morera de Montsant, La;Hombres;2021;87
43096 Morera de Montsant, La;Mujeres;2025;60
43096 Morera de Montsant, La;Mujeres;2024;57
43096 Morera de Montsant, La;Mujeres;2023;66
43096 Morera de Montsant, La;Mujeres;2022;73
43096 Morera de Montsant, La;Mujeres;2021;76
43097 Nou de Gaià, La;Total;2025;603
43097 Nou de Gaià, La;Total;2024;611
43097 Nou de Gaià, La;Total;2023;635
43097 Nou de Gaià, La;Total;2022;636
43097 Nou de Gaià, La;Total;2021;616
43097 Nou de Gaià, La;Hombres;2025;305
43097 Nou de Gaià, La;Hombres;2024;303
43097 Nou de Gaià, La;Hombres;2023;313
43097 Nou de Gaià, La;Hombres;2022;315
43097 Nou de Gaià, La;Hombres;2021;304
43097 Nou de Gaià, La;Mujeres;2025;298
43097 Nou de Gaià, La;Mujeres;2024;308
43097 Nou de Gaià, La;Mujeres;2023;322
43097 Nou de Gaià, La;Mujeres;2022;321
43097 Nou de Gaià, La;Mujeres;2021;312
43098 Nulles;Total;2025;551
43098 Nulles;Total;2024;552
43098 Nulles;Total;2023;544
43098 Nulles;Total;2022;541
43098 Nulles;Total;2021;516
43098 Nulles;Hombres;2025;294
43098 Nulles;Hombres;2024;288
43098 Nulles;Hombres;2023;286
43098 Nulles;Hombres;2022;288
43098 Nulles;Hombres;2021;280
43098 Nulles;Mujeres;2025;257
43098 Nulles;Mujeres;2024;264
43098 Nulles;Mujeres;2023;258
43098 Nulles;Mujeres;2022;253
43098 Nulles;Mujeres;2021;236
43100 Pallaresos, Els;Total;2025;5.028
43100 Pallaresos, Els;Total;2024;5.006
43100 Pallaresos, Els;Total;2023;4.963
43100 Pallaresos, Els;Total;2022;4.930
43100 Pallaresos, Els;Total;2021;4.872
43100 Pallaresos, Els;Hombres;2025;2.550
43100 Pallaresos, Els;Hombres;2024;2.527
43100 Pallaresos, Els;Hombres;2023;2.492
43100 Pallaresos, Els;Hombres;2022;2.477
43100 Pallaresos, Els;Hombres;2021;2.441
43100 Pallaresos, Els;Mujeres;2025;2.478
43100 Pallaresos, Els;Mujeres;2024;2.479
43100 Pallaresos, Els;Mujeres;2023;2.471
43100 Pallaresos, Els;Mujeres;2022;2.453
43100 Pallaresos, Els;Mujeres;2021;2.431
43099 Palma d'Ebre, La;Total;2025;333
43099 Palma d'Ebre, La;Total;2024;335
43099 Palma d'Ebre, La;Total;2023;341
43099 Palma d'Ebre, La;Total;2022;341
43099 Palma d'Ebre, La;Total;2021;334
43099 Palma d'Ebre, La;Hombres;2025;167
43099 Palma d'Ebre, La;Hombres;2024;163
43099 Palma d'Ebre, La;Hombres;2023;165
43099 Palma d'Ebre, La;Hombres;2022;173
43099 Palma d'Ebre, La;Hombres;2021;168
43099 Palma d'Ebre, La;Mujeres;2025;166
43099 Palma d'Ebre, La;Mujeres;2024;172
43099 Palma d'Ebre, La;Mujeres;2023;176
43099 Palma d'Ebre, La;Mujeres;2022;168
43099 Palma d'Ebre, La;Mujeres;2021;166
43101 Passanant i Belltall;Total;2025;149
43101 Passanant i Belltall;Total;2024;162
43101 Passanant i Belltall;Total;2023;180
43101 Passanant i Belltall;Total;2022;170
43101 Passanant i Belltall;Total;2021;167
43101 Passanant i Belltall;Hombres;2025;95
43101 Passanant i Belltall;Hombres;2024;99
43101 Passanant i Belltall;Hombres;2023;106
43101 Passanant i Belltall;Hombres;2022;103
43101 Passanant i Belltall;Hombres;2021;98
43101 Passanant i Belltall;Mujeres;2025;54
43101 Passanant i Belltall;Mujeres;2024;63
43101 Passanant i Belltall;Mujeres;2023;74
43101 Passanant i Belltall;Mujeres;2022;67
43101 Passanant i Belltall;Mujeres;2021;69
43102 Paüls;Total;2025;558
43102 Paüls;Total;2024;544
43102 Paüls;Total;2023;555
43102 Paüls;Total;2022;566
43102 Paüls;Total;2021;563
43102 Paüls;Hombres;2025;283
43102 Paüls;Hombres;2024;274
43102 Paüls;Hombres;2023;282
43102 Paüls;Hombres;2022;287
43102 Paüls;Hombres;2021;287
43102 Paüls;Mujeres;2025;275
43102 Paüls;Mujeres;2024;270
43102 Paüls;Mujeres;2023;273
43102 Paüls;Mujeres;2022;279
43102 Paüls;Mujeres;2021;276
43103 Perafort;Total;2025;1.342
43103 Perafort;Total;2024;1.308
43103 Perafort;Total;2023;1.292
43103 Perafort;Total;2022;1.292
43103 Perafort;Total;2021;1.275
43103 Perafort;Hombres;2025;691
43103 Perafort;Hombres;2024;674
43103 Perafort;Hombres;2023;667
43103 Perafort;Hombres;2022;666
43103 Perafort;Hombres;2021;662
43103 Perafort;Mujeres;2025;651
43103 Perafort;Mujeres;2024;634
43103 Perafort;Mujeres;2023;625
43103 Perafort;Mujeres;2022;626
43103 Perafort;Mujeres;2021;613
43104 Perelló, El;Total;2025;2.948
43104 Perelló, El;Total;2024;2.907
43104 Perelló, El;Total;2023;2.915
43104 Perelló, El;Total;2022;2.885
43104 Perelló, El;Total;2021;2.846
43104 Perelló, El;Hombres;2025;1.529
43104 Perelló, El;Hombres;2024;1.499
43104 Perelló, El;Hombres;2023;1.505
43104 Perelló, El;Hombres;2022;1.483
43104 Perelló, El;Hombres;2021;1.453
43104 Perelló, El;Mujeres;2025;1.419
43104 Perelló, El;Mujeres;2024;1.408
43104 Perelló, El;Mujeres;2023;1.410
43104 Perelló, El;Mujeres;2022;1.402
43104 Perelló, El;Mujeres;2021;1.393
43105 Piles, Les;Total;2025;229
43105 Piles, Les;Total;2024;229
43105 Piles, Les;Total;2023;229
43105 Piles, Les;Total;2022;224
43105 Piles, Les;Total;2021;218
43105 Piles, Les;Hombres;2025;128
43105 Piles, Les;Hombres;2024;128
43105 Piles, Les;Hombres;2023;128
43105 Piles, Les;Hombres;2022;123
43105 Piles, Les;Hombres;2021;117
43105 Piles, Les;Mujeres;2025;101
43105 Piles, Les;Mujeres;2024;101
43105 Piles, Les;Mujeres;2023;101
43105 Piles, Les;Mujeres;2022;101
43105 Piles, Les;Mujeres;2021;101
43106 Pinell de Brai, El;Total;2025;948
43106 Pinell de Brai, El;Total;2024;979
43106 Pinell de Brai, El;Total;2023;1.006
43106 Pinell de Brai, El;Total;2022;1.000
43106 Pinell de Brai, El;Total;2021;998
43106 Pinell de Brai, El;Hombres;2025;466
43106 Pinell de Brai, El;Hombres;2024;487
43106 Pinell de Brai, El;Hombres;2023;508
43106 Pinell de Brai, El;Hombres;2022;498
43106 Pinell de Brai, El;Hombres;2021;503
43106 Pinell de Brai, El;Mujeres;2025;482
43106 Pinell de Brai, El;Mujeres;2024;492
43106 Pinell de Brai, El;Mujeres;2023;498
43106 Pinell de Brai, El;Mujeres;2022;502
43106 Pinell de Brai, El;Mujeres;2021;495
43107 Pira;Total;2025;512
43107 Pira;Total;2024;498
43107 Pira;Total;2023;509
43107 Pira;Total;2022;489
43107 Pira;Total;2021;498
43107 Pira;Hombres;2025;274
43107 Pira;Hombres;2024;266
43107 Pira;Hombres;2023;266
43107 Pira;Hombres;2022;261
43107 Pira;Hombres;2021;267
43107 Pira;Mujeres;2025;238
43107 Pira;Mujeres;2024;232
43107 Pira;Mujeres;2023;243
43107 Pira;Mujeres;2022;228
43107 Pira;Mujeres;2021;231
43108 Pla de Santa Maria, El;Total;2025;2.408
43108 Pla de Santa Maria, El;Total;2024;2.389
43108 Pla de Santa Maria, El;Total;2023;2.395
43108 Pla de Santa Maria, El;Total;2022;2.340
43108 Pla de Santa Maria, El;Total;2021;2.340
43108 Pla de Santa Maria, El;Hombres;2025;1.261
43108 Pla de Santa Maria, El;Hombres;2024;1.242
43108 Pla de Santa Maria, El;Hombres;2023;1.227
43108 Pla de Santa Maria, El;Hombres;2022;1.207
43108 Pla de Santa Maria, El;Hombres;2021;1.222
43108 Pla de Santa Maria, El;Mujeres;2025;1.147
43108 Pla de Santa Maria, El;Mujeres;2024;1.147
43108 Pla de Santa Maria, El;Mujeres;2023;1.168
43108 Pla de Santa Maria, El;Mujeres;2022;1.133
43108 Pla de Santa Maria, El;Mujeres;2021;1.118
43109 Pobla de Mafumet, La;Total;2025;4.175
43109 Pobla de Mafumet, La;Total;2024;4.115
43109 Pobla de Mafumet, La;Total;2023;4.076
43109 Pobla de Mafumet, La;Total;2022;4.052
43109 Pobla de Mafumet, La;Total;2021;4.025
43109 Pobla de Mafumet, La;Hombres;2025;2.108
43109 Pobla de Mafumet, La;Hombres;2024;2.081
43109 Pobla de Mafumet, La;Hombres;2023;2.052
43109 Pobla de Mafumet, La;Hombres;2022;2.040
43109 Pobla de Mafumet, La;Hombres;2021;2.036
43109 Pobla de Mafumet, La;Mujeres;2025;2.067
43109 Pobla de Mafumet, La;Mujeres;2024;2.034
43109 Pobla de Mafumet, La;Mujeres;2023;2.024
43109 Pobla de Mafumet, La;Mujeres;2022;2.012
43109 Pobla de Mafumet, La;Mujeres;2021;1.989
43110 Pobla de Massaluca, La;Total;2025;344
43110 Pobla de Massaluca, La;Total;2024;344
43110 Pobla de Massaluca, La;Total;2023;341
43110 Pobla de Massaluca, La;Total;2022;340
43110 Pobla de Massaluca, La;Total;2021;341
43110 Pobla de Massaluca, La;Hombres;2025;187
43110 Pobla de Massaluca, La;Hombres;2024;191
43110 Pobla de Massaluca, La;Hombres;2023;192
43110 Pobla de Massaluca, La;Hombres;2022;193
43110 Pobla de Massaluca, La;Hombres;2021;192
43110 Pobla de Massaluca, La;Mujeres;2025;157
43110 Pobla de Massaluca, La;Mujeres;2024;153
43110 Pobla de Massaluca, La;Mujeres;2023;149
43110 Pobla de Massaluca, La;Mujeres;2022;147
43110 Pobla de Massaluca, La;Mujeres;2021;149
43111 Pobla de Montornès, La;Total;2025;3.440
43111 Pobla de Montornès, La;Total;2024;3.329
43111 Pobla de Montornès, La;Total;2023;3.221
43111 Pobla de Montornès, La;Total;2022;3.101
43111 Pobla de Montornès, La;Total;2021;2.999
43111 Pobla de Montornès, La;Hombres;2025;1.774
43111 Pobla de Montornès, La;Hombres;2024;1.715
43111 Pobla de Montornès, La;Hombres;2023;1.659
43111 Pobla de Montornès, La;Hombres;2022;1.594
43111 Pobla de Montornès, La;Hombres;2021;1.543
43111 Pobla de Montornès, La;Mujeres;2025;1.666
43111 Pobla de Montornès, La;Mujeres;2024;1.614
43111 Pobla de Montornès, La;Mujeres;2023;1.562
43111 Pobla de Montornès, La;Mujeres;2022;1.507
43111 Pobla de Montornès, La;Mujeres;2021;1.456
43112 Poboleda;Total;2025;345
43112 Poboleda;Total;2024;334
43112 Poboleda;Total;2023;330
43112 Poboleda;Total;2022;327
43112 Poboleda;Total;2021;328
43112 Poboleda;Hombres;2025;179
43112 Poboleda;Hombres;2024;170
43112 Poboleda;Hombres;2023;166
43112 Poboleda;Hombres;2022;162
43112 Poboleda;Hombres;2021;165
43112 Poboleda;Mujeres;2025;166
43112 Poboleda;Mujeres;2024;164
43112 Poboleda;Mujeres;2023;164
43112 Poboleda;Mujeres;2022;165
43112 Poboleda;Mujeres;2021;163
43113 Pont d'Armentera, El;Total;2025;500
43113 Pont d'Armentera, El;Total;2024;498
43113 Pont d'Armentera, El;Total;2023;490
43113 Pont d'Armentera, El;Total;2022;492
43113 Pont d'Armentera, El;Total;2021;493
43113 Pont d'Armentera, El;Hombres;2025;251
43113 Pont d'Armentera, El;Hombres;2024;244
43113 Pont d'Armentera, El;Hombres;2023;243
43113 Pont d'Armentera, El;Hombres;2022;251
43113 Pont d'Armentera, El;Hombres;2021;245
43113 Pont d'Armentera, El;Mujeres;2025;249
43113 Pont d'Armentera, El;Mujeres;2024;254
43113 Pont d'Armentera, El;Mujeres;2023;247
43113 Pont d'Armentera, El;Mujeres;2022;241
43113 Pont d'Armentera, El;Mujeres;2021;248
43141 Pontils;Total;2025;124
43141 Pontils;Total;2024;123
43141 Pontils;Total;2023;128
43141 Pontils;Total;2022;133
43141 Pontils;Total;2021;138
43141 Pontils;Hombres;2025;65
43141 Pontils;Hombres;2024;68
43141 Pontils;Hombres;2023;72
43141 Pontils;Hombres;2022;75
43141 Pontils;Hombres;2021;74
43141 Pontils;Mujeres;2025;59
43141 Pontils;Mujeres;2024;55
43141 Pontils;Mujeres;2023;56
43141 Pontils;Mujeres;2022;58
43141 Pontils;Mujeres;2021;64
43114 Porrera;Total;2025;405
43114 Porrera;Total;2024;417
43114 Porrera;Total;2023;435
43114 Porrera;Total;2022;429
43114 Porrera;Total;2021;428
43114 Porrera;Hombres;2025;213
43114 Porrera;Hombres;2024;215
43114 Porrera;Hombres;2023;223
43114 Porrera;Hombres;2022;223
43114 Porrera;Hombres;2021;224
43114 Porrera;Mujeres;2025;192
43114 Porrera;Mujeres;2024;202
43114 Porrera;Mujeres;2023;212
43114 Porrera;Mujeres;2022;206
43114 Porrera;Mujeres;2021;204
43115 Pradell de la Teixeta;Total;2025;182
43115 Pradell de la Teixeta;Total;2024;178
43115 Pradell de la Teixeta;Total;2023;171
43115 Pradell de la Teixeta;Total;2022;172
43115 Pradell de la Teixeta;Total;2021;164
43115 Pradell de la Teixeta;Hombres;2025;95
43115 Pradell de la Teixeta;Hombres;2024;92
43115 Pradell de la Teixeta;Hombres;2023;87
43115 Pradell de la Teixeta;Hombres;2022;85
43115 Pradell de la Teixeta;Hombres;2021;78
43115 Pradell de la Teixeta;Mujeres;2025;87
43115 Pradell de la Teixeta;Mujeres;2024;86
43115 Pradell de la Teixeta;Mujeres;2023;84
43115 Pradell de la Teixeta;Mujeres;2022;87
43115 Pradell de la Teixeta;Mujeres;2021;86
43116 Prades;Total;2025;629
43116 Prades;Total;2024;665
43116 Prades;Total;2023;656
43116 Prades;Total;2022;625
43116 Prades;Total;2021;602
43116 Prades;Hombres;2025;340
43116 Prades;Hombres;2024;354
43116 Prades;Hombres;2023;350
43116 Prades;Hombres;2022;332
43116 Prades;Hombres;2021;322
43116 Prades;Mujeres;2025;289
43116 Prades;Mujeres;2024;311
43116 Prades;Mujeres;2023;306
43116 Prades;Mujeres;2022;293
43116 Prades;Mujeres;2021;280
43117 Prat de Comte;Total;2025;174
43117 Prat de Comte;Total;2024;185
43117 Prat de Comte;Total;2023;188
43117 Prat de Comte;Total;2022;186
43117 Prat de Comte;Total;2021;186
43117 Prat de Comte;Hombres;2025;89
43117 Prat de Comte;Hombres;2024;97
43117 Prat de Comte;Hombres;2023;99
43117 Prat de Comte;Hombres;2022;98
43117 Prat de Comte;Hombres;2021;98
43117 Prat de Comte;Mujeres;2025;85
43117 Prat de Comte;Mujeres;2024;88
43117 Prat de Comte;Mujeres;2023;89
43117 Prat de Comte;Mujeres;2022;88
43117 Prat de Comte;Mujeres;2021;88
43118 Pratdip;Total;2025;781
43118 Pratdip;Total;2024;759
43118 Pratdip;Total;2023;723
43118 Pratdip;Total;2022;693
43118 Pratdip;Total;2021;680
43118 Pratdip;Hombres;2025;411
43118 Pratdip;Hombres;2024;394
43118 Pratdip;Hombres;2023;372
43118 Pratdip;Hombres;2022;367
43118 Pratdip;Hombres;2021;353
43118 Pratdip;Mujeres;2025;370
43118 Pratdip;Mujeres;2024;365
43118 Pratdip;Mujeres;2023;351
43118 Pratdip;Mujeres;2022;326
43118 Pratdip;Mujeres;2021;327
43119 Puigpelat;Total;2025;1.222
43119 Puigpelat;Total;2024;1.205
43119 Puigpelat;Total;2023;1.215
43119 Puigpelat;Total;2022;1.199
43119 Puigpelat;Total;2021;1.196
43119 Puigpelat;Hombres;2025;636
43119 Puigpelat;Hombres;2024;627
43119 Puigpelat;Hombres;2023;631
43119 Puigpelat;Hombres;2022;628
43119 Puigpelat;Hombres;2021;629
43119 Puigpelat;Mujeres;2025;586
43119 Puigpelat;Mujeres;2024;578
43119 Puigpelat;Mujeres;2023;584
43119 Puigpelat;Mujeres;2022;571
43119 Puigpelat;Mujeres;2021;567
43120 Querol;Total;2025;611
43120 Querol;Total;2024;591
43120 Querol;Total;2023;584
43120 Querol;Total;2022;572
43120 Querol;Total;2021;544
43120 Querol;Hombres;2025;338
43120 Querol;Hombres;2024;334
43120 Querol;Hombres;2023;326
43120 Querol;Hombres;2022;325
43120 Querol;Hombres;2021;305
43120 Querol;Mujeres;2025;273
43120 Querol;Mujeres;2024;257
43120 Querol;Mujeres;2023;258
43120 Querol;Mujeres;2022;247
43120 Querol;Mujeres;2021;239
43136 Ràpita, La;Total;2025;16.119
43136 Ràpita, La;Total;2024;15.683
43136 Ràpita, La;Total;2023;15.046
43136 Ràpita, La;Total;2022;14.767
43136 Ràpita, La;Total;2021;14.931
43136 Ràpita, La;Hombres;2025;7.970
43136 Ràpita, La;Hombres;2024;7.690
43136 Ràpita, La;Hombres;2023;7.330
43136 Ràpita, La;Hombres;2022;7.196
43136 Ràpita, La;Hombres;2021;7.312
43136 Ràpita, La;Mujeres;2025;8.149
43136 Ràpita, La;Mujeres;2024;7.993
43136 Ràpita, La;Mujeres;2023;7.716
43136 Ràpita, La;Mujeres;2022;7.571
43136 Ràpita, La;Mujeres;2021;7.619
43121 Rasquera;Total;2025;786
43121 Rasquera;Total;2024;792
43121 Rasquera;Total;2023;804
43121 Rasquera;Total;2022;822
43121 Rasquera;Total;2021;846
43121 Rasquera;Hombres;2025;387
43121 Rasquera;Hombres;2024;394
43121 Rasquera;Hombres;2023;396
43121 Rasquera;Hombres;2022;402
43121 Rasquera;Hombres;2021;420
43121 Rasquera;Mujeres;2025;399
43121 Rasquera;Mujeres;2024;398
43121 Rasquera;Mujeres;2023;408
43121 Rasquera;Mujeres;2022;420
43121 Rasquera;Mujeres;2021;426
43122 Renau;Total;2025;165
43122 Renau;Total;2024;158
43122 Renau;Total;2023;158
43122 Renau;Total;2022;152
43122 Renau;Total;2021;155
43122 Renau;Hombres;2025;86
43122 Renau;Hombres;2024;80
43122 Renau;Hombres;2023;83
43122 Renau;Hombres;2022;82
43122 Renau;Hombres;2021;83
43122 Renau;Mujeres;2025;79
43122 Renau;Mujeres;2024;78
43122 Renau;Mujeres;2023;75
43122 Renau;Mujeres;2022;70
43122 Renau;Mujeres;2021;72
43123 Reus;Total;2025;111.601
43123 Reus;Total;2024;109.930
43123 Reus;Total;2023;108.479
43123 Reus;Total;2022;106.741
43123 Reus;Total;2021;106.084
43123 Reus;Hombres;2025;54.389
43123 Reus;Hombres;2024;53.449
43123 Reus;Hombres;2023;52.592
43123 Reus;Hombres;2022;51.724
43123 Reus;Hombres;2021;51.298
43123 Reus;Mujeres;2025;57.212
43123 Reus;Mujeres;2024;56.481
43123 Reus;Mujeres;2023;55.887
43123 Reus;Mujeres;2022;55.017
43123 Reus;Mujeres;2021;54.786
43124 Riba, La;Total;2025;574
43124 Riba, La;Total;2024;569
43124 Riba, La;Total;2023;572
43124 Riba, La;Total;2022;552
43124 Riba, La;Total;2021;575
43124 Riba, La;Hombres;2025;318
43124 Riba, La;Hombres;2024;316
43124 Riba, La;Hombres;2023;318
43124 Riba, La;Hombres;2022;301
43124 Riba, La;Hombres;2021;310
43124 Riba, La;Mujeres;2025;256
43124 Riba, La;Mujeres;2024;253
43124 Riba, La;Mujeres;2023;254
43124 Riba, La;Mujeres;2022;251
43124 Riba, La;Mujeres;2021;265
43125 Riba-roja d'Ebre;Total;2025;1.132
43125 Riba-roja d'Ebre;Total;2024;1.128
43125 Riba-roja d'Ebre;Total;2023;1.150
43125 Riba-roja d'Ebre;Total;2022;1.131
43125 Riba-roja d'Ebre;Total;2021;1.117
43125 Riba-roja d'Ebre;Hombres;2025;602
43125 Riba-roja d'Ebre;Hombres;2024;603
43125 Riba-roja d'Ebre;Hombres;2023;617
43125 Riba-roja d'Ebre;Hombres;2022;603
43125 Riba-roja d'Ebre;Hombres;2021;595
43125 Riba-roja d'Ebre;Mujeres;2025;530
43125 Riba-roja d'Ebre;Mujeres;2024;525
43125 Riba-roja d'Ebre;Mujeres;2023;533
43125 Riba-roja d'Ebre;Mujeres;2022;528
43125 Riba-roja d'Ebre;Mujeres;2021;522
43126 Riera de Gaià, La;Total;2025;1.834
43126 Riera de Gaià, La;Total;2024;1.807
43126 Riera de Gaià, La;Total;2023;1.778
43126 Riera de Gaià, La;Total;2022;1.752
43126 Riera de Gaià, La;Total;2021;1.737
43126 Riera de Gaià, La;Hombres;2025;910
43126 Riera de Gaià, La;Hombres;2024;893
43126 Riera de Gaià, La;Hombres;2023;891
43126 Riera de Gaià, La;Hombres;2022;878
43126 Riera de Gaià, La;Hombres;2021;864
43126 Riera de Gaià, La;Mujeres;2025;924
43126 Riera de Gaià, La;Mujeres;2024;914
43126 Riera de Gaià, La;Mujeres;2023;887
43126 Riera de Gaià, La;Mujeres;2022;874
43126 Riera de Gaià, La;Mujeres;2021;873
43127 Riudecanyes;Total;2025;1.362
43127 Riudecanyes;Total;2024;1.345
43127 Riudecanyes;Total;2023;1.349
43127 Riudecanyes;Total;2022;1.279
43127 Riudecanyes;Total;2021;1.194
43127 Riudecanyes;Hombres;2025;717
43127 Riudecanyes;Hombres;2024;712
43127 Riudecanyes;Hombres;2023;704
43127 Riudecanyes;Hombres;2022;668
43127 Riudecanyes;Hombres;2021;635
43127 Riudecanyes;Mujeres;2025;645
43127 Riudecanyes;Mujeres;2024;633
43127 Riudecanyes;Mujeres;2023;645
43127 Riudecanyes;Mujeres;2022;611
43127 Riudecanyes;Mujeres;2021;559
43128 Riudecols;Total;2025;1.264
43128 Riudecols;Total;2024;1.232
43128 Riudecols;Total;2023;1.211
43128 Riudecols;Total;2022;1.198
43128 Riudecols;Total;2021;1.225
43128 Riudecols;Hombres;2025;650
43128 Riudecols;Hombres;2024;629
43128 Riudecols;Hombres;2023;619
43128 Riudecols;Hombres;2022;620
43128 Riudecols;Hombres;2021;631
43128 Riudecols;Mujeres;2025;614
43128 Riudecols;Mujeres;2024;603
43128 Riudecols;Mujeres;2023;592
43128 Riudecols;Mujeres;2022;578
43128 Riudecols;Mujeres;2021;594
43129 Riudoms;Total;2025;6.891
43129 Riudoms;Total;2024;6.905
43129 Riudoms;Total;2023;6.810
43129 Riudoms;Total;2022;6.721
43129 Riudoms;Total;2021;6.617
43129 Riudoms;Hombres;2025;3.507
43129 Riudoms;Hombres;2024;3.516
43129 Riudoms;Hombres;2023;3.457
43129 Riudoms;Hombres;2022;3.401
43129 Riudoms;Hombres;2021;3.364
43129 Riudoms;Mujeres;2025;3.384
43129 Riudoms;Mujeres;2024;3.389
43129 Riudoms;Mujeres;2023;3.353
43129 Riudoms;Mujeres;2022;3.320
43129 Riudoms;Mujeres;2021;3.253
43130 Rocafort de Queralt;Total;2025;247
43130 Rocafort de Queralt;Total;2024;246
43130 Rocafort de Queralt;Total;2023;243
43130 Rocafort de Queralt;Total;2022;241
43130 Rocafort de Queralt;Total;2021;230
43130 Rocafort de Queralt;Hombres;2025;133
43130 Rocafort de Queralt;Hombres;2024;132
43130 Rocafort de Queralt;Hombres;2023;133
43130 Rocafort de Queralt;Hombres;2022;128
43130 Rocafort de Queralt;Hombres;2021;123
43130 Rocafort de Queralt;Mujeres;2025;114
43130 Rocafort de Queralt;Mujeres;2024;114
43130 Rocafort de Queralt;Mujeres;2023;110
43130 Rocafort de Queralt;Mujeres;2022;113
43130 Rocafort de Queralt;Mujeres;2021;107
43131 Roda de Berà;Total;2025;8.260
43131 Roda de Berà;Total;2024;8.048
43131 Roda de Berà;Total;2023;7.829
43131 Roda de Berà;Total;2022;7.591
43131 Roda de Berà;Total;2021;7.127
43131 Roda de Berà;Hombres;2025;4.197
43131 Roda de Berà;Hombres;2024;4.074
43131 Roda de Berà;Hombres;2023;3.962
43131 Roda de Berà;Hombres;2022;3.869
43131 Roda de Berà;Hombres;2021;3.653
43131 Roda de Berà;Mujeres;2025;4.063
43131 Roda de Berà;Mujeres;2024;3.974
43131 Roda de Berà;Mujeres;2023;3.867
43131 Roda de Berà;Mujeres;2022;3.722
